Batch ID,Product,Line ID,Shift,Operator,Start Time,End Time,Ambient Temp (°C),Step No.,Process Step,Raw Materials (kg),Lot Number(s),Quantity Deviation (%),Equipment Used,Equipment ID/Model,Control Parameter,Setpoint Value,Measured Value,Unit,Tolerance Range,Alarm (Y/N),Alarm Type,SPC Status,Sensor Calibrated (Y/N),Energy Consumption (kWh),Maintenance Flag (Y/N),Operator Notes,Quality Check (Y/N)
YOG-004,Yogurt,Line-3,B,Op-202,2025-01-28 07:00:00,2025-01-28 07:20:00,23.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT9425,3.22,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.65,min,4 to 6,N,None,In Control,N,6.73,N,Equipment stable,Y
YOG-004,Yogurt,Line-3,B,Op-202,2025-01-28 07:20:00,2025-01-28 07:35:00,23.7,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9667,-0.84,Homogenizer,APV Gaulin,Pressure,200.0,181.7,bar,170 to 230,N,None,In Control,Y,4.16,N,Adjustment required,Y
YOG-004,Yogurt,Line-3,B,Op-202,2025-01-28 07:35:00,2025-01-28 07:55:00,23.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9876,-3.63,Fermentation Tank,Alfa Laval,Temp,43.0,43.3,°C,40 to 46,N,None,In Control,N,8.56,N,Equipment stable,Y
YOG-004,Yogurt,Line-3,B,Op-202,2025-01-28 07:35:00,2025-01-28 07:55:00,23.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9876,-3.63,Fermentation Tank,Alfa Laval,Time,240.0,238.47,min,210 to 270,N,None,In Control,N,8.74,N,Filter check done,Y
YOG-004,Yogurt,Line-3,B,Op-202,2025-01-28 07:55:00,2025-01-28 08:10:00,23.7,4,Cooling,Yogurt (1000),Yogurt-LOT8072,-0.67,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.5,°C,5 to 10,N,None,In Control,Y,5.36,N,Filter check done,Y
YOG-005,Yogurt,Line-2,B,Op-101,2025-01-28 10:00:00,2025-01-28 10:20:00,22.5,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5102,1.64,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.6,°C,90 to 100,N,None,In Control,N,6.59,N,Minor deviation corrected,Y
YOG-005,Yogurt,Line-2,B,Op-101,2025-01-28 10:00:00,2025-01-28 10:20:00,22.5,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5102,1.64,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.06,min,4 to 6,N,None,In Control,N,6.11,N,Sensor recalibrated,Y
YOG-005,Yogurt,Line-2,B,Op-101,2025-01-28 10:20:00,2025-01-28 10:35:00,22.5,2,Homogenization,Milk Mix (1000),Milk Mix-LOT5570,0.37,Homogenizer,APV Gaulin,Pressure,200.0,212.3,bar,170 to 230,N,None,In Control,Y,4.72,N,All normal,Y
YOG-005,Yogurt,Line-2,B,Op-101,2025-01-28 10:35:00,2025-01-28 10:55:00,22.5,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7471,0.97,Fermentation Tank,Alfa Laval,Temp,43.0,43.2,°C,40 to 46,N,None,In Control,N,7.56,N,Adjustment required,Y
YOG-005,Yogurt,Line-2,B,Op-101,2025-01-28 10:35:00,2025-01-28 10:55:00,22.5,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7471,0.97,Fermentation Tank,Alfa Laval,Time,240.0,216.6,min,210 to 270,N,None,Out of Control,Y,6.65,N,Operator verified,Y
YOG-005,Yogurt,Line-2,B,Op-101,2025-01-28 10:55:00,2025-01-28 11:10:00,22.5,4,Cooling,Yogurt (1000),Yogurt-LOT9526,0.13,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,8.1,°C,5 to 10,N,None,In Control,N,5.52,N,All normal,Y
YOG-006,Yogurt,Line-3,C,Op-101,2025-01-29 09:00:00,2025-01-29 09:20:00,25.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7794,0.39,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.1,°C,90 to 100,N,None,In Control,N,7.12,N,Sensor recalibrated,Y
YOG-006,Yogurt,Line-3,C,Op-101,2025-01-29 09:00:00,2025-01-29 09:20:00,25.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7794,0.39,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.32,min,4 to 6,N,None,In Control,N,5.68,N,Sensor recalibrated,Y
YOG-006,Yogurt,Line-3,C,Op-101,2025-01-29 09:20:00,2025-01-29 09:35:00,25.1,2,Homogenization,Milk Mix (1000),Milk Mix-LOT8585,-4.38,Homogenizer,APV Gaulin,Pressure,200.0,191.3,bar,170 to 230,N,None,In Control,N,5.14,N,Equipment stable,Y
YOG-006,Yogurt,Line-3,C,Op-101,2025-01-29 09:35:00,2025-01-29 09:55:00,25.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8333,1.68,Fermentation Tank,Alfa Laval,Temp,43.0,43.4,°C,40 to 46,N,None,In Control,N,9.28,N,Adjustment required,Y
YOG-006,Yogurt,Line-3,C,Op-101,2025-01-29 09:35:00,2025-01-29 09:55:00,25.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT8333,1.68,Fermentation Tank,Alfa Laval,Time,240.0,238.12,min,210 to 270,N,None,In Control,Y,9.47,N,Routine maintenance soon,Y
YOG-006,Yogurt,Line-3,C,Op-101,2025-01-29 09:55:00,2025-01-29 10:10:00,25.1,4,Cooling,Yogurt (1000),Yogurt-LOT9258,1.74,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.2,°C,5 to 10,N,None,In Control,N,4.49,N,Equipment stable,Y
YOG-007,Yogurt,Line-1,C,Op-404,2025-01-29 13:00:00,2025-01-29 13:20:00,22.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5755,1.73,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.4,°C,90 to 100,N,None,In Control,N,8.42,N,Routine maintenance soon,Y
YOG-007,Yogurt,Line-1,C,Op-404,2025-01-29 13:00:00,2025-01-29 13:20:00,22.2,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5755,1.73,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.19,min,4 to 6,N,None,In Control,N,8.21,N,Adjustment required,Y
YOG-007,Yogurt,Line-1,C,Op-404,2025-01-29 13:20:00,2025-01-29 13:35:00,22.2,2,Homogenization,Milk Mix (1000),Milk Mix-LOT2016,1.88,Homogenizer,APV Gaulin,Pressure,200.0,207.9,bar,170 to 230,N,None,In Control,Y,5.47,N,Equipment stable,Y
YOG-007,Yogurt,Line-1,C,Op-404,2025-01-29 13:35:00,2025-01-29 13:55:00,22.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4143,-0.04,Fermentation Tank,Alfa Laval,Temp,43.0,43.2,°C,40 to 46,N,None,In Control,N,6.34,N,Operator verified,Y
YOG-007,Yogurt,Line-1,C,Op-404,2025-01-29 13:35:00,2025-01-29 13:55:00,22.2,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4143,-0.04,Fermentation Tank,Alfa Laval,Time,240.0,229.29,min,210 to 270,N,None,In Control,Y,5.96,N,Operator verified,Y
YOG-007,Yogurt,Line-1,C,Op-404,2025-01-29 13:55:00,2025-01-29 14:10:00,22.2,4,Cooling,Yogurt (1000),Yogurt-LOT7415,3.57,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.6,°C,5 to 10,N,None,In Control,Y,6.71,N,All normal,Y
YOG-008,Yogurt,Line-1,B,Op-202,2025-01-30 17:00:00,2025-01-30 17:20:00,21.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT3494,-3.91,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,98.5,°C,90 to 100,N,None,In Control,N,7.59,N,Adjustment required,Y
YOG-008,Yogurt,Line-1,B,Op-202,2025-01-30 17:00:00,2025-01-30 17:20:00,21.0,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT3494,-3.91,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.03,min,4 to 6,N,None,In Control,N,7.58,N,Operator verified,Y
YOG-008,Yogurt,Line-1,B,Op-202,2025-01-30 17:20:00,2025-01-30 17:35:00,21.0,2,Homogenization,Milk Mix (1000),Milk Mix-LOT1056,-0.85,Homogenizer,APV Gaulin,Pressure,200.0,198.9,bar,170 to 230,N,None,In Control,N,4.81,N,All normal,Y
YOG-008,Yogurt,Line-1,B,Op-202,2025-01-30 17:35:00,2025-01-30 17:55:00,21.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7099,0.93,Fermentation Tank,Alfa Laval,Temp,43.0,44.7,°C,40 to 46,N,None,In Control,N,7.66,N,Minor deviation corrected,Y
YOG-008,Yogurt,Line-1,B,Op-202,2025-01-30 17:35:00,2025-01-30 17:55:00,21.0,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7099,0.93,Fermentation Tank,Alfa Laval,Time,240.0,252.36,min,210 to 270,N,None,In Control,N,7.52,N,Routine maintenance soon,Y
YOG-008,Yogurt,Line-1,B,Op-202,2025-01-30 17:55:00,2025-01-30 18:10:00,21.0,4,Cooling,Yogurt (1000),Yogurt-LOT2773,0.83,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.5,°C,5 to 10,N,None,In Control,Y,6.68,N,All normal,Y
YOG-009,Yogurt,Line-2,C,Op-303,2025-01-30 17:00:00,2025-01-30 17:20:00,21.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7955,2.58,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,96.2,°C,90 to 100,N,None,In Control,Y,8.48,N,Adjustment required,Y
YOG-009,Yogurt,Line-2,C,Op-303,2025-01-30 17:00:00,2025-01-30 17:20:00,21.9,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT7955,2.58,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.9,min,4 to 6,N,None,In Control,Y,8.69,N,Equipment stable,Y
YOG-009,Yogurt,Line-2,C,Op-303,2025-01-30 17:20:00,2025-01-30 17:35:00,21.9,2,Homogenization,Milk Mix (1000),Milk Mix-LOT8735,1.82,Homogenizer,APV Gaulin,Pressure,200.0,202.0,bar,170 to 230,N,None,In Control,Y,5.9,N,Equipment stable,Y
YOG-009,Yogurt,Line-2,C,Op-303,2025-01-30 17:35:00,2025-01-30 17:55:00,21.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7168,0.51,Fermentation Tank,Alfa Laval,Temp,43.0,41.6,°C,40 to 46,N,None,In Control,Y,8.79,N,All normal,Y
YOG-009,Yogurt,Line-2,C,Op-303,2025-01-30 17:35:00,2025-01-30 17:55:00,21.9,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT7168,0.51,Fermentation Tank,Alfa Laval,Time,240.0,220.4,min,210 to 270,N,None,In Control,Y,8.85,N,All normal,Y
YOG-009,Yogurt,Line-2,C,Op-303,2025-01-30 17:55:00,2025-01-30 18:10:00,21.9,4,Cooling,Yogurt (1000),Yogurt-LOT4108,-1.8,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.5,°C,5 to 10,N,None,In Control,Y,5.43,N,Minor deviation corrected,Y
YOG-010,Yogurt,Line-2,A,Op-404,2025-01-31 14:00:00,2025-01-31 14:20:00,23.4,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8096,-1.0,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,96.5,°C,90 to 100,N,None,In Control,Y,6.9,N,Sensor recalibrated,Y
YOG-010,Yogurt,Line-2,A,Op-404,2025-01-31 14:00:00,2025-01-31 14:20:00,23.4,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT8096,-1.0,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.33,min,4 to 6,N,None,In Control,N,5.86,N,Routine maintenance soon,Y
YOG-010,Yogurt,Line-2,A,Op-404,2025-01-31 14:20:00,2025-01-31 14:35:00,23.4,2,Homogenization,Milk Mix (1000),Milk Mix-LOT8121,2.61,Homogenizer,APV Gaulin,Pressure,200.0,194.4,bar,170 to 230,N,None,In Control,N,7.81,N,Minor deviation corrected,Y
YOG-010,Yogurt,Line-2,A,Op-404,2025-01-31 14:35:00,2025-01-31 14:55:00,23.4,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2705,-0.85,Fermentation Tank,Alfa Laval,Temp,43.0,40.8,°C,40 to 46,N,None,Out of Control,Y,6.7,N,Routine maintenance soon,Y
YOG-010,Yogurt,Line-2,A,Op-404,2025-01-31 14:35:00,2025-01-31 14:55:00,23.4,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT2705,-0.85,Fermentation Tank,Alfa Laval,Time,240.0,237.77,min,210 to 270,N,None,In Control,Y,5.63,N,Operator verified,Y
YOG-010,Yogurt,Line-2,A,Op-404,2025-01-31 14:55:00,2025-01-31 15:10:00,23.4,4,Cooling,Yogurt (1000),Yogurt-LOT7270,-2.04,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,9.4,°C,5 to 10,N,None,Out of Control,N,5.91,N,Minor deviation corrected,Y
YOG-011,Yogurt,Line-1,B,Op-101,2025-01-31 14:00:00,2025-01-31 14:20:00,21.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5353,0.38,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.8,°C,90 to 100,N,None,In Control,Y,5.45,N,Equipment stable,Y
YOG-011,Yogurt,Line-1,B,Op-101,2025-01-31 14:00:00,2025-01-31 14:20:00,21.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5353,0.38,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.08,min,4 to 6,N,None,In Control,N,5.67,N,Routine maintenance soon,Y
YOG-011,Yogurt,Line-1,B,Op-101,2025-01-31 14:20:00,2025-01-31 14:35:00,21.3,2,Homogenization,Milk Mix (1000),Milk Mix-LOT8160,-0.04,Homogenizer,APV Gaulin,Pressure,200.0,201.0,bar,170 to 230,N,None,In Control,N,5.98,N,Routine maintenance soon,Y
YOG-011,Yogurt,Line-1,B,Op-101,2025-01-31 14:35:00,2025-01-31 14:55:00,21.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6645,2.55,Fermentation Tank,Alfa Laval,Temp,43.0,45.9,°C,40 to 46,N,None,Out of Control,N,8.2,N,Adjustment required,Y
YOG-011,Yogurt,Line-1,B,Op-101,2025-01-31 14:35:00,2025-01-31 14:55:00,21.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6645,2.55,Fermentation Tank,Alfa Laval,Time,240.0,250.01,min,210 to 270,N,None,In Control,N,8.47,Y,Sensor recalibrated,Y
YOG-011,Yogurt,Line-1,B,Op-101,2025-01-31 14:55:00,2025-01-31 15:10:00,21.3,4,Cooling,Yogurt (1000),Yogurt-LOT3614,3.08,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,6.3,°C,5 to 10,N,None,Out of Control,N,5.17,N,Minor deviation corrected,Y
YOG-012,Yogurt,Line-3,C,Op-404,2025-02-01 18:00:00,2025-02-01 18:20:00,18.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6404,1.77,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.6,°C,90 to 100,N,None,In Control,Y,7.93,N,Filter check done,Y
YOG-012,Yogurt,Line-3,C,Op-404,2025-02-01 18:00:00,2025-02-01 18:20:00,18.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6404,1.77,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.11,min,4 to 6,N,None,In Control,Y,7.62,N,All normal,Y
YOG-012,Yogurt,Line-3,C,Op-404,2025-02-01 18:20:00,2025-02-01 18:35:00,18.6,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6537,1.87,Homogenizer,APV Gaulin,Pressure,200.0,197.9,bar,170 to 230,N,None,In Control,N,6.61,N,Equipment stable,Y
YOG-012,Yogurt,Line-3,C,Op-404,2025-02-01 18:35:00,2025-02-01 18:55:00,18.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9368,-1.3,Fermentation Tank,Alfa Laval,Temp,43.0,43.5,°C,40 to 46,N,None,In Control,N,7.19,N,Operator verified,Y
YOG-012,Yogurt,Line-3,C,Op-404,2025-02-01 18:35:00,2025-02-01 18:55:00,18.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9368,-1.3,Fermentation Tank,Alfa Laval,Time,240.0,224.37,min,210 to 270,N,None,In Control,Y,6.94,N,Operator verified,Y
YOG-012,Yogurt,Line-3,C,Op-404,2025-02-01 18:55:00,2025-02-01 19:10:00,18.6,4,Cooling,Yogurt (1000),Yogurt-LOT6815,-0.65,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.3,°C,5 to 10,N,None,In Control,N,7.84,N,All normal,Y
YOG-013,Yogurt,Line-3,A,Op-404,2025-02-01 17:00:00,2025-02-01 17:20:00,23.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5254,2.25,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,98.1,°C,90 to 100,N,None,In Control,Y,7.16,N,Routine maintenance soon,Y
YOG-013,Yogurt,Line-3,A,Op-404,2025-02-01 17:00:00,2025-02-01 17:20:00,23.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5254,2.25,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.82,min,4 to 6,N,None,In Control,Y,7.55,N,Minor deviation corrected,Y
YOG-013,Yogurt,Line-3,A,Op-404,2025-02-01 17:20:00,2025-02-01 17:35:00,23.8,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9348,-1.95,Homogenizer,APV Gaulin,Pressure,200.0,187.9,bar,170 to 230,N,None,In Control,Y,5.92,N,Equipment stable,Y
YOG-013,Yogurt,Line-3,A,Op-404,2025-02-01 17:35:00,2025-02-01 17:55:00,23.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3158,1.39,Fermentation Tank,Alfa Laval,Temp,43.0,42.3,°C,40 to 46,N,None,In Control,Y,5.84,N,Operator verified,Y
YOG-013,Yogurt,Line-3,A,Op-404,2025-02-01 17:35:00,2025-02-01 17:55:00,23.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT3158,1.39,Fermentation Tank,Alfa Laval,Time,240.0,232.74,min,210 to 270,N,None,In Control,N,6.29,N,All normal,Y
YOG-013,Yogurt,Line-3,A,Op-404,2025-02-01 17:55:00,2025-02-01 18:10:00,23.8,4,Cooling,Yogurt (1000),Yogurt-LOT3224,-0.04,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.6,°C,5 to 10,N,None,In Control,Y,4.62,N,Equipment stable,Y
YOG-014,Yogurt,Line-1,A,Op-101,2025-02-02 17:00:00,2025-02-02 17:20:00,24.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2989,-0.19,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.8,°C,90 to 100,N,None,In Control,N,6.74,N,Operator verified,Y
YOG-014,Yogurt,Line-1,A,Op-101,2025-02-02 17:00:00,2025-02-02 17:20:00,24.1,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT2989,-0.19,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.52,min,4 to 6,N,None,In Control,N,7.18,N,Operator verified,Y
YOG-014,Yogurt,Line-1,A,Op-101,2025-02-02 17:20:00,2025-02-02 17:35:00,24.1,2,Homogenization,Milk Mix (1000),Milk Mix-LOT7070,2.43,Homogenizer,APV Gaulin,Pressure,200.0,203.2,bar,170 to 230,N,None,In Control,Y,5.17,N,Operator verified,Y
YOG-014,Yogurt,Line-1,A,Op-101,2025-02-02 17:35:00,2025-02-02 17:55:00,24.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4771,-0.81,Fermentation Tank,Alfa Laval,Temp,43.0,43.2,°C,40 to 46,N,None,In Control,Y,9.28,N,Operator verified,Y
YOG-014,Yogurt,Line-1,A,Op-101,2025-02-02 17:35:00,2025-02-02 17:55:00,24.1,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4771,-0.81,Fermentation Tank,Alfa Laval,Time,240.0,216.13,min,210 to 270,N,None,Out of Control,N,9.01,N,All normal,Y
YOG-014,Yogurt,Line-1,A,Op-101,2025-02-02 17:55:00,2025-02-02 18:10:00,24.1,4,Cooling,Yogurt (1000),Yogurt-LOT6533,2.31,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.2,°C,5 to 10,N,None,In Control,Y,5.18,N,Filter check done,Y
YOG-015,Yogurt,Line-2,C,Op-101,2025-02-02 17:00:00,2025-02-02 17:20:00,28.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5582,-0.05,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,93.8,°C,90 to 100,N,None,In Control,N,7.54,N,Filter check done,Y
YOG-015,Yogurt,Line-2,C,Op-101,2025-02-02 17:00:00,2025-02-02 17:20:00,28.3,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT5582,-0.05,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,5.33,min,4 to 6,N,None,In Control,Y,7.1,N,Routine maintenance soon,Y
YOG-015,Yogurt,Line-2,C,Op-101,2025-02-02 17:20:00,2025-02-02 17:35:00,28.3,2,Homogenization,Milk Mix (1000),Milk Mix-LOT4988,2.75,Homogenizer,APV Gaulin,Pressure,200.0,183.5,bar,170 to 230,N,None,In Control,N,4.0,N,Equipment stable,Y
YOG-015,Yogurt,Line-2,C,Op-101,2025-02-02 17:35:00,2025-02-02 17:55:00,28.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9729,0.07,Fermentation Tank,Alfa Laval,Temp,43.0,44.5,°C,40 to 46,N,None,In Control,Y,6.87,N,All normal,Y
YOG-015,Yogurt,Line-2,C,Op-101,2025-02-02 17:35:00,2025-02-02 17:55:00,28.3,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT9729,0.07,Fermentation Tank,Alfa Laval,Time,240.0,238.85,min,210 to 270,N,None,In Control,Y,6.78,Y,Sensor recalibrated,Y
YOG-015,Yogurt,Line-2,C,Op-101,2025-02-02 17:55:00,2025-02-02 18:10:00,28.3,4,Cooling,Yogurt (1000),Yogurt-LOT9611,-4.86,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.6,°C,5 to 10,N,None,In Control,Y,6.68,N,Minor deviation corrected,Y
YOG-016,Yogurt,Line-3,A,Op-404,2025-02-03 08:00:00,2025-02-03 08:20:00,21.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6755,1.53,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.5,°C,90 to 100,N,None,In Control,Y,8.81,N,Minor deviation corrected,Y
YOG-016,Yogurt,Line-3,A,Op-404,2025-02-03 08:00:00,2025-02-03 08:20:00,21.7,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6755,1.53,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.91,min,4 to 6,N,None,In Control,Y,8.27,N,Adjustment required,Y
YOG-016,Yogurt,Line-3,A,Op-404,2025-02-03 08:20:00,2025-02-03 08:35:00,21.7,2,Homogenization,Milk Mix (1000),Milk Mix-LOT9648,0.86,Homogenizer,APV Gaulin,Pressure,200.0,192.3,bar,170 to 230,N,None,In Control,N,7.46,N,Adjustment required,Y
YOG-016,Yogurt,Line-3,A,Op-404,2025-02-03 08:35:00,2025-02-03 08:55:00,21.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6266,1.36,Fermentation Tank,Alfa Laval,Temp,43.0,42.2,°C,40 to 46,N,None,In Control,Y,8.47,N,All normal,Y
YOG-016,Yogurt,Line-3,A,Op-404,2025-02-03 08:35:00,2025-02-03 08:55:00,21.7,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6266,1.36,Fermentation Tank,Alfa Laval,Time,240.0,252.31,min,210 to 270,N,None,In Control,N,9.39,N,Equipment stable,Y
YOG-016,Yogurt,Line-3,A,Op-404,2025-02-03 08:55:00,2025-02-03 09:10:00,21.7,4,Cooling,Yogurt (1000),Yogurt-LOT6788,-0.75,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.9,°C,5 to 10,N,None,In Control,N,5.55,N,Routine maintenance soon,Y
YOG-017,Yogurt,Line-1,C,Op-303,2025-02-03 15:00:00,2025-02-03 15:20:00,24.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4602,1.63,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,95.8,°C,90 to 100,N,None,In Control,Y,6.71,N,Sensor recalibrated,Y
YOG-017,Yogurt,Line-1,C,Op-303,2025-02-03 15:00:00,2025-02-03 15:20:00,24.8,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT4602,1.63,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.65,min,4 to 6,N,None,In Control,N,7.64,N,Sensor recalibrated,Y
YOG-017,Yogurt,Line-1,C,Op-303,2025-02-03 15:20:00,2025-02-03 15:35:00,24.8,2,Homogenization,Milk Mix (1000),Milk Mix-LOT6437,3.34,Homogenizer,APV Gaulin,Pressure,200.0,172.7,bar,170 to 230,N,None,Out of Control,N,3.5,N,Routine maintenance soon,Y
YOG-017,Yogurt,Line-1,C,Op-303,2025-02-03 15:35:00,2025-02-03 15:55:00,24.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6434,1.27,Fermentation Tank,Alfa Laval,Temp,43.0,42.8,°C,40 to 46,N,None,In Control,Y,8.3,N,Filter check done,Y
YOG-017,Yogurt,Line-1,C,Op-303,2025-02-03 15:35:00,2025-02-03 15:55:00,24.8,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT6434,1.27,Fermentation Tank,Alfa Laval,Time,240.0,246.78,min,210 to 270,N,None,In Control,N,8.11,N,Sensor recalibrated,Y
YOG-017,Yogurt,Line-1,C,Op-303,2025-02-03 15:55:00,2025-02-03 16:10:00,24.8,4,Cooling,Yogurt (1000),Yogurt-LOT3699,1.81,Plate Chiller,GEA EcoFlex,Outlet Temp,8.0,7.6,°C,5 to 10,N,None,In Control,N,7.66,N,Operator verified,Y
YOG-018,Yogurt,Line-1,C,Op-101,2025-02-04 08:00:00,2025-02-04 08:20:00,21.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6457,1.95,Plate Pasteurizer,Tetra Pak PHE,Temp,95.0,94.2,°C,90 to 100,N,None,In Control,N,6.98,N,Adjustment required,Y
YOG-018,Yogurt,Line-1,C,Op-101,2025-02-04 08:00:00,2025-02-04 08:20:00,21.6,1,Pasteurization,Milk Mix (1000),Milk Mix-LOT6457,1.95,Plate Pasteurizer,Tetra Pak PHE,Hold Time,5.0,4.8,min,4 to 6,N,None,In Control,Y,7.5,N,Sensor recalibrated,Y
YOG-018,Yogurt,Line-1,C,Op-101,2025-02-04 08:20:00,2025-02-04 08:35:00,21.6,2,Homogenization,Milk Mix (1000),Milk Mix-LOT2114,-3.07,Homogenizer,APV Gaulin,Pressure,200.0,211.1,bar,170 to 230,N,None,In Control,Y,6.66,N,Filter check done,Y
YOG-018,Yogurt,Line-1,C,Op-101,2025-02-04 08:35:00,2025-02-04 08:55:00,21.6,3,Incubation,Inoculated Milk (1005),Inoculated Milk-LOT4171,-4.67,Fermentation Tank,Alfa Laval,Temp,43.0,41.5,°C,40 to 46,N,None,In Control,Y,7.9,N,Equipment stable,Y
